invoiceID,prodID,amt,qty
361,20,195,3
361,28,294,19
362,3,300,4
362,9,330,8
362,20,100,20
362,21,302,8
362,25,352,9
362,30,394,18
362,47,85,15
363,5,217,2
363,17,261,8
363,26,34,2
363,27,200,19
364,9,178,20
364,11,267,9
364,16,64,4
364,40,362,6
364,47,239,5
364,48,187,13
365,7,22,13
365,8,214,12
365,9,343,2
365,17,64,5
365,34,286,5
365,36,398,11
365,37,327,3
366,13,244,15
366,19,111,15
366,37,321,9
366,42,184,11
366,47,236,18
367,11,374,8
367,17,321,6
367,21,180,10
367,25,154,2
367,29,278,9
368,1,162,6
368,7,163,3
368,20,184,13
368,26,166,18
368,34,48,12
368,43,170,18
368,46,56,5
369,25,365,4
369,28,117,20
369,36,120,4
369,42,394,17
369,45,348,2
370,20,204,8
370,22,290,9
370,23,138,15
370,26,347,3
371,8,357,11
371,36,27,10
372,11,58,4
372,13,293,20
372,27,254,19
372,31,167,9
373,1,214,19
373,20,151,13
373,28,108,16
373,31,383,7
373,35,305,13
373,45,72,17
373,46,172,11
374,1,199,4
374,17,42,19
374,22,235,16
374,29,372,9
374,39,125,4
374,47,234,20
375,4,26,20
375,7,264,4
375,31,147,6
375,39,116,10
375,47,147,7
376,2,87,5
376,17,293,20
376,27,173,14
376,46,33,9
377,23,191,15
377,27,270,13
377,40,184,16
378,1,21,13
378,12,145,19
378,18,150,11
378,34,59,17
378,37,51,14
378,38,82,3
379,1,289,3
379,10,200,10
379,15,121,15
379,24,143,18
379,28,95,19
379,46,335,5
380,8,21,5
380,10,270,16
380,44,81,11
381,8,133,7
381,16,225,17
381,22,195,11
381,30,304,8
381,36,32,8
381,44,362,3
381,45,116,9
382,13,289,9
382,16,140,14
382,26,21,5
382,34,224,10
382,40,383,6
382,42,93,18
382,48,104,15
383,10,297,7
383,18,182,18
383,44,61,2
383,46,70,19
383,48,283,9
384,2,152,11
384,4,78,2
384,11,47,3
384,27,184,14
384,35,308,7
384,38,314,8
384,47,181,17
385,4,306,19
385,10,305,15
385,12,79,18
385,18,377,11
385,22,55,20
385,30,323,2
385,35,97,11
385,41,390,20
385,47,267,19
386,3,346,14
386,7,360,20
386,11,33,12
386,23,313,15
386,26,294,7
386,30,22,11
387,4,293,4
387,12,382,18
388,2,331,14
388,14,197,10
388,16,257,14
388,19,21,19
388,25,154,14
388,44,263,4
389,4,38,16
389,5,239,19
389,9,288,12
389,10,277,14
389,11,284,14
389,18,148,7
389,22,349,10
389,27,199,7
389,32,226,14
389,41,369,18
389,45,317,18
390,1,369,16
390,9,91,3
390,25,69,11
391,13,374,14
391,17,140,4
391,25,59,15
391,36,266,9
392,21,114,7
392,35,102,9
392,43,258,7
392,46,287,11
393,8,273,9
393,10,83,18
393,31,104,11
393,42,323,9
393,45,181,8
393,46,397,6
393,48,362,5
394,4,189,20
394,18,66,15
394,20,240,20
394,30,207,12
394,31,131,11
394,40,347,13
395,6,81,20
396,3,131,19
396,4,27,2
396,6,364,6
396,9,152,18
396,12,333,15
396,18,286,13
396,33,147,10
396,39,114,8
396,41,327,15
397,25,377,12
397,31,143,2
397,32,60,7
397,38,130,3
397,47,270,4
398,2,245,13
398,4,82,17
398,13,249,6
398,27,209,11
399,1,234,8
399,9,329,2
399,11,217,9
399,15,304,2
399,33,211,17
400,26,227,7
400,37,278,2
400,48,341,20
401,1,165,18
401,5,308,19
401,7,385,8
401,33,263,6
401,38,275,15
401,39,303,11
402,2,107,20
402,3,181,17
402,34,54,5
402,37,36,18
402,40,331,3
403,6,227,5
403,21,179,16
403,35,310,8
403,38,305,10
403,42,374,17
404,22,199,15
404,33,282,9
404,37,288,10
405,3,259,15
405,5,382,12
405,10,232,9
405,19,333,8
405,35,367,18
405,44,338,15
406,7,186,8
406,19,109,8
406,37,132,19
406,47,226,19
407,2,78,11
407,7,76,19
407,23,64,13
407,28,102,12
407,45,143,5
408,1,111,6
408,10,89,20
408,32,139,10
409,31,304,18
409,36,33,17
409,48,328,6
410,28,269,3
410,31,21,5
410,35,398,14
410,38,163,9
410,39,266,4
410,46,400,12
411,3,284,16
411,7,30,20
411,8,324,13
411,16,204,5
411,18,158,10
411,35,108,11
411,38,70,6
412,2,21,20
412,8,76,2
412,15,187,2
412,24,134,6
412,29,183,2
412,39,344,20
412,46,237,14
413,7,297,12
413,10,362,20
413,15,56,15
413,31,205,3
413,39,38,17
413,41,97,19
413,44,104,5
413,45,263,14
414,8,147,20
414,13,252,6
414,27,207,19
414,33,69,12
415,9,274,15
415,23,369,10
415,29,186,6
415,47,323,19
416,8,77,19
416,9,180,4
416,39,154,19
417,5,74,10
417,13,270,5
417,17,224,20
417,29,188,11
417,31,209,7
417,47,68,10
418,5,373,11
418,21,21,4
418,34,70,18
418,39,176,11
419,1,75,18
419,22,187,19
419,32,164,8
419,37,81,4
419,45,73,16
420,2,181,5
420,18,325,2
420,19,152,3
420,43,367,18
421,30,36,7
421,33,130,6
421,36,29,4
421,41,28,11
421,47,128,13
422,5,128,7
422,8,99,6
422,11,87,6
422,44,118,3
423,18,332,11
423,25,67,5
423,33,258,12
424,16,139,3
424,20,92,2
424,44,155,20
425,44,307,6
426,14,279,3
426,25,283,11
426,36,247,13
426,40,119,12
426,42,168,3
427,1,351,2
427,7,356,2
427,18,325,12
427,19,90,9
427,38,42,3
427,39,370,3
427,45,366,5
427,46,203,3
428,8,357,6
428,9,390,10
428,19,238,13
428,27,160,9
428,28,143,9
428,31,26,5
428,48,33,20
429,8,303,7
429,13,299,20
429,22,111,16
429,31,235,9
430,5,245,4
430,6,309,15
430,16,161,15
431,23,96,8
431,48,345,17
432,4,244,15
432,5,25,2
432,19,105,11
432,29,183,20
432,37,102,19
432,42,367,17
433,5,399,4
433,31,314,17
433,42,270,4
434,10,64,15
434,30,278,13
434,39,80,9
434,41,320,2
434,42,390,19
434,44,196,17
435,10,383,14
435,28,310,20
435,40,297,2
435,41,82,18
435,46,217,17
435,48,335,10
436,2,398,11
436,5,306,19
436,6,348,14
436,14,139,5
436,15,25,9
436,28,54,8
437,16,23,14
437,21,394,11
437,23,348,16
437,25,31,17
437,34,352,8
438,6,366,9
438,16,145,13
438,22,25,18
438,35,70,17
438,36,220,11
438,39,112,8
438,41,216,12
438,46,201,19
439,21,178,2
440,23,288,20
440,30,76,15
440,36,145,20
441,15,204,8
441,23,384,5
441,46,287,3
442,7,123,9
442,8,365,15
442,13,129,17
442,18,40,15
442,37,117,16
443,7,151,5
443,15,166,15
443,43,361,6
444,1,317,12
444,5,273,20
444,11,256,11
444,12,221,13
444,16,303,5
444,25,162,12
444,34,110,4
444,41,293,8
444,47,151,7
445,1,179,2
445,13,252,10
445,14,384,11
445,15,392,16
445,36,141,9
446,13,138,16
446,15,273,6
446,20,263,17
446,22,204,17
446,39,309,14
447,9,91,9
447,31,43,2
447,40,223,17
448,1,141,20
448,2,45,10
448,8,53,7
448,13,183,7
448,24,359,15
448,27,94,12
448,44,50,5
448,48,199,7
449,1,263,9
449,2,386,18
449,17,313,8
449,34,28,13
450,2,104,12
450,8,395,3
450,17,254,19
450,18,101,20
450,24,375,7
451,5,108,7
451,12,286,5
451,35,92,20
453,5,267,4
453,12,391,4
453,18,361,9
453,36,343,15
453,38,343,7
453,44,194,3
453,46,254,7
454,6,352,12
454,23,211,7
454,26,310,2
454,27,133,3
454,31,25,2
454,33,162,14
454,38,58,5
454,42,364,10
454,47,226,3
454,48,198,8
455,2,378,4
455,19,328,8
455,24,382,16
455,29,318,4
455,30,92,13
455,35,328,3
455,46,389,12
455,48,350,8
456,25,188,3
456,35,193,16
457,12,155,6
457,16,89,10
457,23,197,18
457,29,192,16
457,37,79,4
457,42,117,17
457,44,196,11
458,11,398,8
458,15,91,7
458,17,204,13
458,19,303,14
458,22,327,18
458,25,254,9
458,36,166,14
458,41,109,15
459,8,257,11
459,14,252,2
459,18,48,19
459,32,249,13
459,37,229,20
460,7,361,20
460,12,239,6
460,14,33,4
460,16,87,7
460,25,268,19
460,26,49,3
460,27,223,3
460,28,103,8
460,40,226,13
460,47,205,17
461,29,302,2
461,33,273,10
461,35,112,18
462,9,240,8
462,15,216,3
462,29,186,8
462,41,213,8
463,5,83,2
463,15,384,13
463,20,136,16
463,23,345,9
464,10,381,10
464,23,399,3
464,31,330,10
465,21,75,2
465,25,272,18
465,26,102,8
465,39,212,12
466,2,384,16
466,10,323,14
466,35,156,2
466,37,76,12
467,19,361,11
467,22,268,6
468,5,111,4
468,15,115,12
468,17,295,5
468,19,90,10
468,25,268,18
469,8,386,5
469,10,112,17
469,19,224,18
469,30,272,10
469,34,384,4
469,47,125,8
470,3,298,7
470,17,254,10
470,21,74,9
470,40,26,17
471,2,315,7
471,7,110,16
471,15,34,17
471,16,77,12
471,29,292,12
471,32,377,14
471,41,80,2
471,47,151,3
472,1,162,14
472,5,74,7
472,22,312,5
472,25,125,12
473,23,253,5
473,27,47,6
473,32,176,10
473,39,389,15
473,44,211,20
473,46,313,20
474,7,216,4
474,11,171,14
474,22,217,6
474,28,277,2
474,46,233,18
475,4,237,3
475,40,173,5
475,47,258,15
476,17,32,7
476,30,329,3
476,38,300,20
476,40,382,2
477,19,107,2
477,30,322,4
477,43,243,11
478,2,156,6
478,3,292,8
478,20,98,2
478,21,21,3
478,26,97,18
478,30,94,20
479,31,48,7
480,11,134,15
480,20,388,15
480,32,272,5
481,24,277,9
481,27,59,17
481,28,206,20
481,43,95,20
481,47,221,10
481,48,303,4
482,8,333,5
482,29,44,3
483,3,200,10
483,14,320,19
483,15,214,5
483,19,32,3
483,21,256,4
483,23,170,8
483,24,61,10
483,30,161,12
483,36,330,3
483,39,56,5
483,46,290,6
484,25,321,6
484,30,191,11
484,34,128,11
484,40,371,17
485,6,332,3
485,10,32,17
485,11,290,17
485,18,316,8
485,23,77,7
485,38,144,19
485,41,325,16
486,4,167,18
486,19,356,10
486,45,80,13
487,11,231,2
487,13,28,18
487,15,192,5
487,31,71,20
487,40,380,8
487,42,304,3
488,16,162,6
488,26,65,5
488,27,82,14
489,14,246,6
489,19,263,16
489,39,171,18
489,43,291,4
490,14,39,10
490,27,58,18
490,35,107,16
491,9,76,6
491,35,396,14
492,1,163,20
492,8,201,9
492,17,334,10
492,36,90,2
492,39,303,15
493,45,281,15
493,46,212,15
494,5,256,18
494,6,390,16
494,11,172,14
494,25,218,10
494,27,362,6
494,28,355,5
494,41,235,4
495,22,163,14
495,29,351,8
495,34,269,10
495,38,156,10
496,12,243,6
496,35,153,20
498,2,242,7
498,12,347,12
498,26,321,13
498,29,392,10
498,47,269,2
499,6,28,13
499,10,281,12
499,48,258,12
500,5,229,4
500,15,107,15
500,19,334,15
500,20,376,18
500,37,339,18
500,41,129,18
500,42,303,12
500,45,290,8
501,4,66,6
501,12,130,9
501,16,193,5
501,23,44,5
501,36,72,11
502,7,151,5
502,10,267,13
502,18,192,2
502,19,235,6
502,30,152,4
502,44,309,14
502,47,366,18
503,36,78,4
503,41,323,14
503,43,176,19
504,6,81,9
504,18,32,13
504,36,181,10
505,13,123,19
505,24,257,3
505,29,275,3
505,32,264,2
506,2,65,17
506,8,69,12
506,14,274,11
506,26,297,3
506,33,69,16
507,11,172,19
507,47,183,11
508,4,345,5
509,4,164,5
509,27,124,17
509,28,191,5
509,38,243,14
509,41,26,19
510,9,319,7
510,27,237,2
510,44,79,10
511,11,149,18
511,25,68,9
511,26,128,20
511,38,106,16
511,47,313,6
512,8,225,9
512,10,254,9
512,14,208,12
512,15,304,17
512,21,220,14
512,22,306,16
512,40,86,11
512,47,195,13
513,1,328,11
513,26,349,7
514,8,390,16
514,45,140,14
515,27,363,3
516,21,106,14
516,30,79,11
516,44,115,8
516,46,280,13
517,7,79,20
517,34,343,2
518,3,313,12
518,11,297,3
518,27,93,19
518,33,253,3
519,17,115,16
519,21,106,19
519,37,178,7
519,44,138,19
520,13,237,11
520,16,367,6
520,36,257,8
520,40,224,4
520,47,218,14
521,1,286,8
521,2,266,5
521,5,31,3
521,24,344,13
521,29,85,17
521,39,120,3
522,16,114,10
522,20,322,11
522,27,34,2
522,30,379,16
523,12,170,19
523,13,143,14
523,16,38,12
523,47,66,6
524,2,190,10
524,13,273,9
524,24,370,10
524,34,213,17
524,45,385,16
525,6,24,5
525,36,78,17
525,43,74,4
526,3,369,6
526,5,226,8
526,21,235,14
526,37,137,5
526,39,344,15
527,2,94,6
527,15,379,18
527,19,184,10
527,48,274,8
528,12,182,11
528,23,276,6
528,29,46,18
529,24,72,20
529,37,48,14
529,38,175,5
529,40,68,2
530,5,383,15
530,12,265,6
530,14,216,18
530,16,284,10
530,21,93,10
530,22,145,19
530,35,332,2
530,42,283,6
531,1,381,17
531,8,188,3
531,10,161,9
531,15,394,17
531,36,252,11
531,43,359,5
531,44,380,20
532,3,196,19
532,4,37,2
532,6,142,10
532,7,309,20
532,36,203,18
532,38,22,17
532,40,343,8
532,41,27,9
533,24,323,19
533,32,25,19
533,44,124,13
533,48,128,6
534,4,105,18
534,5,128,17
534,32,207,17
534,41,130,19
535,4,72,16
535,6,341,10
535,9,177,3
535,17,130,13
535,24,395,17
535,30,112,14
535,43,331,14
536,46,367,12
537,8,135,19
537,9,48,4
537,16,253,11
537,21,329,16
537,39,74,18
538,4,89,20
538,5,36,20
538,7,276,16
538,20,70,10
538,35,399,13
538,39,331,14
538,42,79,14
538,43,322,20
539,20,235,2
539,21,353,15
539,23,73,20
539,27,147,6
539,28,390,9
539,30,80,3
539,46,151,11
540,25,62,12
540,30,340,16
541,9,346,19
541,11,113,20
541,14,275,11
541,18,131,5
541,19,307,7
541,34,322,16
541,40,296,10
542,1,195,14
542,16,101,20
542,21,367,16
542,40,174,6
542,47,23,10
543,8,340,19
543,14,392,3
543,20,276,20
543,31,73,17
543,32,305,14
544,10,198,16
544,26,94,10
544,28,139,12
544,31,351,14
544,35,331,20
545,2,111,17
545,13,148,4
545,17,155,6
545,24,192,2
545,31,142,12
545,33,252,3
545,41,391,10
546,31,360,14
546,40,263,10
547,6,264,10
547,10,233,12
547,13,314,13
547,14,342,14
547,46,235,4
548,20,365,16
548,30,278,2
548,47,136,3
550,4,330,7
550,15,255,18
550,32,251,18
550,38,50,11
551,2,336,19
551,45,41,3
552,9,103,14
552,18,46,7
552,28,69,10
552,29,348,5
552,30,222,5
552,34,188,11
552,46,130,8
553,9,324,10
553,11,257,6
553,16,325,5
553,19,168,12
553,39,115,17
554,6,109,15
554,28,121,14
554,31,372,14
554,39,294,20
555,20,123,16
555,30,245,16
555,37,229,18
556,28,284,2
556,32,65,13
556,35,108,6
557,3,371,9
557,22,248,2
557,41,193,6
557,48,86,9
558,4,400,19
558,10,323,3
558,28,298,14
558,38,117,4
559,23,354,10
559,29,133,11
559,31,51,14
559,42,371,2
560,1,229,2
560,3,70,6
560,4,73,11
560,8,191,20
560,13,182,3
560,15,393,11
560,35,218,9
560,44,91,4
560,47,275,20
561,6,166,18
561,7,168,8
561,13,113,6
561,29,37,15
562,9,248,4
562,29,387,14
562,31,154,9
562,45,62,4
562,47,129,4
563,36,108,9
564,7,54,3
564,14,51,12
564,15,135,15
564,18,119,11
564,29,386,4
564,35,164,10
564,41,59,18
564,48,170,12
565,26,77,19
565,37,335,10
565,46,313,6
565,47,389,13
566,5,95,2
566,29,86,18
566,33,151,11
566,36,50,13
567,5,242,17
567,19,309,13
567,22,371,10
567,27,27,14
567,46,127,16
568,9,201,8
568,26,113,6
569,2,49,17
569,6,205,9
569,7,303,19
569,16,306,7
569,31,275,7
569,33,72,6
569,35,54,12
569,41,72,18
570,19,141,6
570,22,35,13
571,17,65,5
571,29,178,19
571,31,46,3
571,36,44,7
571,46,76,8
571,47,156,17
572,29,199,6
572,36,276,11
572,39,272,10
573,6,340,4
573,9,308,20
573,11,29,6
573,14,22,2
573,20,118,16
573,22,67,9
573,38,167,2
573,43,211,4
574,18,101,2
574,41,339,3
574,42,111,19
575,5,31,2
575,17,243,6
575,37,92,11
576,10,265,7
576,37,305,3
576,45,34,19
576,48,39,9
577,17,303,6
577,29,226,15
577,34,54,19
577,39,202,3
577,44,363,3
577,48,385,12
578,13,133,9
578,16,371,3
578,28,361,14
578,33,252,20
578,37,363,15
578,40,27,12
578,48,164,7
579,3,56,9
579,8,253,19
579,11,67,13
579,16,335,6
579,29,278,9
579,31,187,15
580,14,245,11
580,19,28,20
580,33,99,19
580,37,331,17
580,45,281,10
581,14,347,5
581,23,187,17
581,38,36,16
581,43,65,12
581,44,73,15
581,46,63,13
582,18,323,6
582,19,391,14
582,32,147,14
582,34,167,9
582,46,76,11
583,18,256,3
583,24,36,4
583,37,85,2
584,7,176,5
584,19,268,8
584,28,399,15
584,47,328,5
584,48,269,20
585,2,230,2
585,5,51,14
585,21,64,11
585,40,286,17
586,9,295,13
586,20,46,8
586,42,335,12
587,8,133,12
587,18,194,4
587,25,270,12
587,29,331,17
587,34,303,18
587,35,198,9
587,37,321,10
588,13,311,17
588,15,318,17
588,28,315,13
589,2,139,5
589,14,189,9
589,24,148,13
589,40,136,11
590,4,239,7
590,11,71,19
590,30,177,13
590,31,105,7
590,37,119,9
591,7,375,18
591,13,311,20
591,27,280,14
591,37,216,9
592,17,386,10
592,45,343,18
593,1,130,8
593,6,198,4
593,9,121,13
593,11,169,9
593,13,221,15
593,22,278,11
593,29,117,9
593,30,91,16
594,15,258,16
594,19,386,11
594,21,162,2
594,26,53,3
594,39,124,7
595,2,337,4
595,3,114,14
595,25,337,14
595,28,280,2
596,13,28,9
596,30,393,7
596,36,118,9
597,9,349,19
597,19,210,2
598,5,218,5
598,11,41,12
598,16,80,4
598,25,248,16
598,32,147,15
598,34,261,12
599,7,242,19
599,12,101,20
599,24,183,16
600,12,138,15
600,13,319,2
600,16,204,6
600,31,26,5
600,36,176,19
601,10,145,19
601,18,380,6
601,20,168,5
601,33,371,13
601,37,389,12
601,44,163,7
602,14,252,14
602,25,165,3
602,33,302,10
603,44,193,5
604,6,117,3
604,13,371,2
604,17,398,15
604,22,396,20
604,38,240,17
604,45,173,5
605,19,114,6
605,21,50,6
605,43,267,15
605,46,310,3
606,5,54,16
606,7,124,11
606,11,40,12
606,17,211,11
606,34,42,17
606,41,203,18
607,1,379,15
607,13,102,15
607,20,110,5
607,30,387,9
607,32,196,3
607,38,250,13
608,19,69,18
608,20,190,16
608,22,181,19
608,29,157,2
608,30,217,16
608,31,330,3
608,39,375,16
608,46,218,15
609,2,20,9
609,11,46,12
609,17,313,16
609,22,95,2
609,33,286,4
610,4,89,10
610,28,357,4
610,45,190,20
611,2,53,12
611,13,111,17
611,19,400,7
611,48,94,5
612,16,150,17
612,21,285,9
612,42,194,2
613,12,178,12
613,26,313,2
614,4,41,4
614,5,288,18
614,7,311,12
614,8,144,19
614,12,106,7
614,19,30,17
614,46,343,4
615,7,109,4
615,9,116,8
615,23,270,6
615,27,353,9
615,35,105,17
615,46,175,16
616,20,368,7
616,22,53,17
616,38,384,15
616,45,85,16
617,3,107,18
617,6,30,2
617,11,302,9
617,17,255,10
617,23,60,15
617,31,253,13
617,32,166,4
617,35,324,7
617,41,145,13
618,18,58,13
618,20,366,12
618,28,105,13
619,12,209,4
619,22,336,2
619,24,170,4
619,33,41,20
619,44,102,13
619,45,108,6
620,1,100,12
620,38,95,18
621,9,118,6
621,10,349,8
621,24,113,4
622,5,291,5
622,33,91,7
622,40,26,7
622,45,221,20
622,46,60,11
623,12,104,11
623,26,297,12
623,28,346,6
623,30,188,11
623,38,382,6
623,42,222,6
624,1,258,12
624,9,175,11
624,29,194,15
624,36,147,15
624,37,390,4
625,5,242,9
625,11,190,15
625,12,274,16
625,37,334,6
625,46,225,12
626,8,371,20
626,13,196,2
626,15,393,18
626,16,222,18
627,9,106,19
627,16,363,8
627,27,165,11
627,34,102,19
628,12,312,12
628,17,230,13
628,23,177,18
628,29,355,8
628,37,73,8
628,46,269,16
629,2,143,17
629,17,380,12
629,24,217,15
630,18,231,12
630,33,123,3
630,35,293,6
630,39,83,16
631,6,275,16
631,10,211,13
631,19,41,9
631,20,62,18
631,25,63,2
631,31,381,19
631,46,130,3
632,1,359,6
632,15,103,11
632,31,384,5
632,42,302,9
633,19,89,5
634,2,345,9
634,19,282,8
634,35,141,9
634,40,53,4
635,3,225,19
635,35,337,12
636,7,212,18
636,20,314,11
636,30,372,10
636,41,172,19
637,3,193,15
637,38,382,20
637,44,41,13
638,10,160,10
638,13,244,7
638,15,236,17
638,17,386,5
638,19,204,7
638,28,222,11
638,30,354,3
638,31,212,5
639,27,88,2
639,32,100,14
639,42,81,12
640,19,326,6
640,20,367,2
640,32,50,5
640,38,321,18
640,40,164,19
640,41,231,19
641,11,150,12
641,19,28,2
641,22,154,10
641,36,384,13
642,5,352,18
642,16,258,9
642,48,113,2
643,5,248,3
643,20,132,7
643,28,60,3
643,34,94,17
643,47,181,9
644,3,306,3
644,4,184,7
644,11,31,20
644,15,353,5
644,17,33,5
644,38,54,12
644,42,279,18
645,19,235,11
645,20,337,16
645,22,106,10
645,28,304,6
645,35,63,19
645,40,363,7
646,4,397,2
646,5,137,5
646,22,57,7
646,31,320,4
647,11,149,20
647,16,187,18
647,37,331,12
648,10,173,16
648,14,96,19
648,41,181,7
649,1,287,18
649,8,252,20
649,12,375,20
649,20,90,18
649,25,273,18
649,26,284,17
650,21,178,5
650,36,296,18
651,5,311,14
651,10,299,11
651,19,132,6
651,32,246,7
652,16,191,6
652,23,186,9
652,33,178,6
652,34,99,17
652,35,32,5
652,38,188,11
652,40,148,8
652,43,204,8
652,48,339,19
653,9,276,12
653,17,336,11
653,27,91,7
654,7,157,20
654,9,364,5
654,12,162,20
654,27,73,2
654,30,49,7
654,34,388,17
654,37,222,7
654,43,156,10
655,20,139,12
655,38,367,5
656,12,303,6
656,17,273,2
656,24,225,8
656,34,172,10
656,35,343,5
656,36,143,4
657,3,179,19
657,7,87,2
657,10,160,15
657,14,32,4
657,17,376,16
657,19,72,14
657,27,253,12
657,35,162,13
657,43,87,11
658,7,334,9
658,13,54,10
658,26,239,5
658,40,245,6
659,3,319,14
659,6,203,19
659,8,53,5
659,13,266,18
659,14,45,19
659,29,330,2
659,36,241,12
659,40,317,9
660,7,70,16
660,22,329,2
661,2,182,4
661,5,41,3
662,1,85,11
662,10,317,19
662,12,286,9
662,16,209,2
662,17,133,8
662,23,305,10
662,27,198,8
663,8,186,10
663,35,292,14
663,44,282,4
664,1,67,18
664,30,324,17
664,34,162,3
664,45,245,15
665,9,107,15
665,24,166,6
665,38,285,2
665,41,323,17
665,43,276,20
666,3,138,10
666,5,249,13
666,14,243,6
666,15,302,13
666,17,21,20
666,19,275,14
666,35,165,9
666,41,21,15
666,42,155,12
667,13,58,16
667,46,99,4
668,3,392,18
668,4,154,5
668,13,347,5
668,20,149,17
668,25,47,17
668,38,76,10
668,45,137,17
669,2,331,13
669,5,223,4
669,19,196,20
669,22,300,2
669,46,338,11
669,48,179,13
670,3,77,7
670,12,38,13
670,13,88,13
670,18,109,14
670,24,40,2
671,17,117,8
671,29,123,2
672,1,310,17
672,12,378,8
672,16,176,12
672,19,385,15
672,24,181,6
672,29,206,18
673,10,105,20
673,12,126,16
673,15,155,12
673,18,101,11
673,29,198,8
673,41,136,4
674,17,109,8
674,24,347,5
674,28,146,6
674,30,82,2
675,3,318,13
675,21,389,12
675,36,361,14
676,3,381,9
676,8,306,18
676,12,205,19
676,33,297,4
676,35,344,12
677,2,178,10
677,4,238,13
677,13,260,7
677,16,310,6
677,43,46,10
678,7,352,2
678,13,331,5
678,25,371,3
678,29,56,14
678,31,86,13
678,34,162,12
678,47,205,4
679,4,70,7
679,28,128,6
679,43,62,17
679,44,188,11
679,46,150,12
680,42,172,5
680,46,20,2
681,7,165,20
681,16,35,16
681,20,355,7
681,36,365,18
681,38,54,8
682,2,174,7
682,13,270,17
682,27,36,3
682,36,355,9
682,40,23,17
682,43,117,7
683,1,400,15
683,8,71,9
683,9,333,14
683,17,231,13
683,33,210,7
683,42,318,4
684,9,302,10
684,14,235,14
684,27,175,7
684,31,194,11
685,2,75,8
685,13,337,10
685,16,227,13
685,32,314,18
685,42,136,12
685,44,22,13
685,48,253,5
686,6,94,2
686,13,195,4
686,16,387,7
686,18,22,18
686,26,215,5
686,30,119,9
687,14,386,9
687,19,59,19
687,23,54,14
687,34,70,5
687,37,104,5
687,39,78,19
687,48,55,6
688,20,232,5
688,25,272,2
688,35,149,14
689,13,241,7
689,16,180,13
689,19,280,18
689,22,271,9
689,28,324,10
689,34,296,10
690,16,301,15
690,26,357,19
690,27,82,17
690,31,326,7
690,38,233,4
690,48,268,18
691,2,364,13
691,7,263,9
691,10,320,8
691,43,214,8
692,38,56,9
693,17,322,11
693,21,250,19
693,25,299,16
693,27,69,17
693,28,184,5
693,39,75,6
694,17,102,5
694,29,276,16
694,34,141,9
694,41,357,15
695,5,131,4
695,21,90,15
695,25,262,5
695,42,280,18
695,46,87,13
696,18,87,8
696,45,46,15
697,6,342,8
697,12,140,8
697,15,52,3
697,22,391,6
697,24,192,13
697,32,74,13
698,3,21,6
698,13,328,20
698,19,92,2
698,36,127,3
698,38,20,15
698,46,283,4
699,7,41,4
699,9,92,11
699,17,367,20
699,47,85,4
700,2,299,11
700,5,102,5
700,7,50,14
700,8,300,10
700,24,272,13
700,39,287,19
700,45,160,3
701,14,115,11
701,16,174,19
701,41,308,9
701,44,287,7
702,36,35,7
702,45,398,12
702,47,241,13
703,5,97,18
703,12,391,5
703,26,166,3
703,32,149,9
703,38,108,2
703,47,219,14
703,48,330,13
704,10,202,3
704,11,139,12
704,29,400,4
704,45,169,19
705,9,336,10
705,18,204,11
705,24,67,16
705,42,316,7
705,46,331,8
705,47,269,10
706,1,296,16
706,11,176,5
706,30,109,13
706,36,280,5
706,43,264,20
706,46,279,10
707,7,244,2
707,23,152,18
707,26,327,12
707,31,70,2
707,40,297,5
707,41,358,8
707,45,248,8
708,7,209,8
708,9,45,12
708,10,254,12
708,21,357,11
708,27,32,19
708,43,213,15
708,46,169,9
709,6,141,16
709,21,42,10
709,26,377,6
710,2,164,13
710,20,242,5
710,35,73,12
711,7,310,8
711,9,246,13
711,17,144,9
711,27,102,18
711,31,152,13
712,6,169,13
712,21,369,9
712,27,322,11
713,2,395,5
713,3,279,19
713,10,35,9
713,18,181,7
713,28,190,16
713,38,203,12
714,14,155,9
714,24,292,3
714,38,49,9
715,3,153,7
715,41,69,6
715,44,230,9
716,2,29,10
716,6,116,3
716,9,47,17
716,11,208,15
716,12,95,12
716,13,116,5
717,11,62,10
717,14,394,9
717,31,347,16
717,42,186,10
717,45,387,3
718,4,352,14
718,7,37,2
718,19,207,9
718,28,216,20
718,42,201,20
719,2,318,9
719,14,372,4
719,21,281,6
719,43,304,6
720,22,356,14
720,33,392,12
720,34,359,3
720,44,377,16
721,6,73,9
721,14,366,13
721,40,249,11
722,1,58,10
722,8,368,20
722,11,67,20
722,22,319,2
722,26,389,18
722,32,120,17
722,35,34,2
722,46,87,2
723,7,169,8
723,11,38,4
723,13,280,17
723,21,393,13
723,28,319,4
723,41,44,2
724,15,388,14
724,34,23,17
724,41,157,20
725,24,23,5
726,12,100,4
726,24,294,15
726,28,175,19
